contract_id,n_snapshots,mean_consecutive_diff,max_consecutive_diff,std_consecutive_diff
100436,49,0.3984936172697751,1.9123349660701685,0.39444835285801444
100437,51,0.38474143688547074,1.4970858773665765,0.3965419158169227
100438,6,0.7186156119791548,1.25137632346788,0.4405909646349165
100439,52,0.31880706936386355,1.3698552494327154,0.32728416401644933
100440,75,0.3184489369828719,1.619610658536143,0.33930014969474853
100441,46,0.27229727703400086,1.398924427780708,0.2832060630799944
100442,70,0.33174879475870966,1.5157963778992714,0.3204773795802528
100443,82,0.31386779900977835,2.011394675886636,0.3977960461982698
100444,42,0.34989460035629977,1.894088739594558,0.39040973644929694
100445,54,0.3373778147685577,1.414850841137566,0.32897191444783386
100446,65,0.3612260460378949,2.1266560672771107,0.40808070484673314
100447,82,0.3160262022519726,1.5610564501516404,0.34928882095569896
100448,53,0.3096186321494491,1.3940893075367962,0.33814128377935265
100449,21,0.34466608134786775,1.38378240463226,0.3712512467007621
100450,57,0.3151327583752187,1.4428198670718442,0.3346172669522337
100451,66,0.2932080849720833,1.6214060938022283,0.26202603614822806
100452,43,0.2969814361866584,1.4342210823529635,0.29248875618373804
100453,75,0.3004360189963071,1.5310017499020137,0.31701703526164465
100454,56,0.29500392478890364,1.418903371235316,0.3353446994448638
100455,80,0.3090158838321038,2.03283617129893,0.40466186707343743
100456,61,0.38620993862327446,1.5505383876431416,0.3702475283988894
100457,11,0.47537377156134986,1.2638252273176473,0.3978934611179131
100458,29,0.41121874700576794,1.9279731309239418,0.4900251029277317
100459,58,0.27755243764237797,1.4048552900125122,0.33494050026937594
100460,31,0.3046226822439799,1.4193271409340875,0.3358863275348806
100461,43,0.390571149580815,1.3948427958436815,0.40495277464784724
100462,7,0.8459507718525772,1.4856265819014975,0.4662179524254047
100463,67,0.3182522094171336,1.420994908571026,0.2908139525917477
100464,56,0.3769860126371275,1.4656134289675233,0.3710956357929461
100465,44,0.32056198823979254,1.4750696675622044,0.38035757658617864
100466,58,0.3628086705396595,1.4861144650391087,0.32025369992594543
100467,42,0.3667356722524658,1.4629666246553468,0.36830394802592936
100468,35,0.373097012612024,1.3995050931566244,0.39988087410047923
100469,60,0.2901911896845326,1.390284337905132,0.32198505554931844
100470,16,0.2476115082104301,1.256673754482988,0.2860516494049508
100471,38,0.3315984985961452,1.41316675225597,0.38434069360077716
100472,69,0.3073837489397533,1.5307362930724826,0.32680328188047847
100473,52,0.31240634851181776,1.4161787344506087,0.34038430440945394
100474,9,0.5862568217955322,1.33977393963236,0.4283044661407047
100475,37,0.2917838320918447,1.3885815456572999,0.29598860550316125
100476,17,0.39103383018424137,1.3888557696446822,0.3944494991240522
100477,54,0.4352246516068907,1.7940314947819145,0.46116859743920985
100478,33,0.2820485027633849,1.5807424494757583,0.3384505482754567
100479,50,0.3808888148190395,1.842586079078399,0.4345179857425728
100480,53,0.34224242488483425,1.4821461201184498,0.34273868812354347
100481,35,0.45442271893911185,1.7232604207487943,0.4633873276826048
100482,62,0.35752299807975035,1.4568452707857829,0.32162933047513353
100483,52,0.32045770654384687,1.4506986683461849,0.34450572159064224
100484,65,0.34729520301892325,1.4520828423100451,0.32502629066523786
100485,70,0.3783844651555749,1.5207370791920787,0.30964093763985445
100486,32,0.3450710970476912,1.439190953272521,0.37325635051899975
100487,72,0.324388385262546,1.6025459950327012,0.34036287682741356
100488,19,0.3601777312640525,1.4678289881896878,0.39930085261430737
100489,7,0.6353428642453071,1.3681142502588384,0.49148536014753097
100490,7,0.6553499850525271,1.3993182735065255,0.4843864954195445
100491,58,0.44396740833797455,1.8012999750650656,0.4345399805757089
100492,25,0.3541368463254981,1.4013678792527329,0.3313610057815497
100493,40,0.3778676669189838,1.3997527914536214,0.36851096882933454
100494,75,0.34720354234340356,1.4260869040223019,0.33423018471395954
100495,51,0.32631186916959665,1.3478001044758046,0.32759234600873655
100496,69,0.4656229401178349,2.0237433501538296,0.4591585317964181
100497,35,0.4241840707662673,1.3722314748643814,0.37631269899962744
100498,24,0.34229651073013406,1.4306926899403247,0.42349230225026474
100499,40,0.34864841614469805,1.494650651956061,0.3745903667165652
100500,60,0.38126359677680793,2.0115491025924928,0.44061947123742434
